MsgType;Account;ClOrdID;HandlInst;OrderID;OrderQty;OrdType;OrigClOrdID;Price;Side;Symbol;TimeInForce;TransactTime;ExecBroker;StopPx;MinQty;MaxFloor;ExpireDate;Memo;BeginString;BodyLength;MsgSeqNum;SenderCompID;SenderSubID;TargetCompID;TargetSubID;SendingTime;CheckSum
F;ABCDE;CXL-00061;1;null;100.0;2;00061;null;2;RSID3;0;2012-05-10 14:46:21.438-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.438-0300;null
F;012347;CXL-00064;1;null;1000.0;2;00064;null;2;VALE5;0;2012-05-10 14:46:21.438-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.438-0300;null
F;012350;CXL-00067;1;null;100.0;2;00067;null;2;PDGR3;0;2012-05-10 14:46:21.439-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.439-0300;null
F;012351;CXL-00068;1;null;300.0;2;00068;null;2;PDGR3;0;2012-05-10 14:46:21.439-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.439-0300;null
F;ABCDE;CXL-00070;1;null;500.0;2;00070;null;1;RSID3;0;2012-05-10 14:46:21.439-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.439-0300;null
F;ABCDE;CXL-00071;1;null;1000.0;2;00071;null;1;RSID3;0;2012-05-10 14:46:21.439-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.439-0300;null
F;012345;CXL-00073;1;null;500.0;2;00073;null;2;GOLL4;0;2012-05-10 14:46:21.440-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.440-0300;null
F;ABCDE;CXL-00075;1;null;300.0;2;00075;null;1;VALE3;0;2012-05-10 14:46:21.440-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.440-0300;null
F;012348;CXL-00079;1;null;4500.0;2;00079;null;2;PETR4;0;2012-05-10 14:46:21.440-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.440-0300;null
F;012349;CXL-00008;1;null;100.0;2;00008;null;1;RSID3;0;2012-05-10 14:46:21.440-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.441-0300;null
F;012349;CXL-00080;1;null;1100.0;2;00080;null;2;VALE5;0;2012-05-10 14:46:21.441-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.441-0300;null
F;012345;CXL-00082;1;null;500.0;2;00082;null;1;PETR3;0;2012-05-10 14:46:21.441-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.441-0300;null
F;012350;CXL-00090;1;null;1100.0;2;00090;null;2;VALE5;0;2012-05-10 14:46:21.442-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.442-0300;null
F;012345;CXL-00092;1;null;500.0;2;00092;null;2;PETR3;0;2012-05-10 14:46:21.442-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.442-0300;null
F;ABCDE;CXL-00093;1;null;500.0;2;00093;null;1;PDGR3;0;2012-05-10 14:46:21.442-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.442-0300;null
F;ABCDE;CXL-00094;1;null;100.0;2;00094;null;2;PDGR3;0;2012-05-10 14:46:21.442-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.442-0300;null
F;012345;CXL-00095;1;null;300.0;2;00095;null;1;PDGR3;0;2012-05-10 14:46:21.443-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.443-0300;null
F;012347;CXL-00097;1;null;500.0;2;00097;null;1;RSID3;0;2012-05-10 14:46:21.443-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.443-0300;null
D;012345;00001;1;null;1000.0;2;null;25.0;1;PETR4;0;2012-05-10 15:11:31.485-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.487-0300;null
D;ABCDE;00002;1;null;500.0;2;null;34.23;2;VALE5;0;2012-05-10 15:11:31.505-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.505-0300;null
D;ABCDE;00003;1;null;500.0;2;null;34.23;2;VALE5;0;2012-05-10 15:11:31.505-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.506-0300;null
D;012345;00004;1;null;100.0;2;null;21.34;1;PETR3;0;2012-05-10 15:11:31.506-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.506-0300;null
D;012346;00005;1;null;300.0;2;null;32.12;2;PDGR3;0;2012-05-10 15:11:31.506-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.507-0300;null
D;012347;00006;1;null;500.0;2;null;32.12;2;PDGR3;0;2012-05-10 15:11:31.507-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.507-0300;null
D;012348;00007;1;null;500.0;2;null;32.15;2;PDGR3;0;2012-05-10 15:11:31.507-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.508-0300;null
D;012349;00008;1;null;100.0;2;null;12.33;1;RSID3;0;2012-05-10 15:11:31.508-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.508-0300;null
D;012350;00009;1;null;4500.0;2;null;12.4;2;RSID3;0;2012-05-10 15:11:31.509-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.509-0300;null
D;012351;00010;1;null;1100.0;2;null;23.45;1;BBDC4;0;2012-05-10 15:11:31.509-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.509-0300;null
D;012345;00011;1;null;1000.0;2;null;25.0;1;PETR4;0;2012-05-10 15:11:31.509-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.510-0300;null
D;ABCDE;00012;1;null;500.0;2;null;34.23;2;VALE5;0;2012-05-10 15:11:31.510-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.510-0300;null
D;ABCDE;00013;1;null;500.0;2;null;34.23;2;VALE5;0;2012-05-10 15:11:31.510-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.511-0300;null
D;012345;00014;1;null;100.0;2;null;21.34;1;PETR3;0;2012-05-10 15:11:31.511-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.511-0300;null
D;012346;00015;1;null;300.0;2;null;32.12;2;PDGR3;0;2012-05-10 15:11:31.512-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.512-0300;null
D;012347;00016;1;null;500.0;2;null;32.12;2;PDGR3;0;2012-05-10 15:11:31.512-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.512-0300;null
D;012348;00017;1;null;500.0;2;null;32.15;2;PDGR3;0;2012-05-10 15:11:31.513-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.513-0300;null
D;012349;00018;1;null;100.0;2;null;12.33;1;RSID3;0;2012-05-10 15:11:31.513-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.513-0300;null
D;012350;00019;1;null;4500.0;2;null;12.4;2;RSID3;0;2012-05-10 15:11:31.514-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.514-0300;null
D;012351;00020;1;null;1100.0;2;null;23.45;1;BBDC4;0;2012-05-10 15:11:31.514-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.515-0300;null
D;012345;00021;1;null;1000.0;2;null;25.0;1;GOLL4;0;2012-05-10 15:11:31.515-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.515-0300;null
D;ABCDE;00022;1;null;500.0;2;null;34.23;1;TAMM4;0;2012-05-10 15:11:31.515-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.515-0300;null
D;ABCDE;00023;1;null;500.0;2;null;34.23;2;VALE3;0;2012-05-10 15:11:31.516-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.516-0300;null
D;012345;00024;1;null;100.0;2;null;21.34;2;VALE5;0;2012-05-10 15:11:31.516-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.516-0300;null
D;012346;00025;1;null;300.0;2;null;32.12;1;ELET3;0;2012-05-10 15:11:31.517-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.517-0300;null
D;012347;00026;1;null;500.0;2;null;32.12;2;TNLP4;0;2012-05-10 15:11:31.517-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.518-0300;null
D;012348;00027;1;null;500.0;2;null;32.15;2;PETR4;0;2012-05-10 15:11:31.524-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.537-0300;null
D;012349;00028;1;null;100.0;2;null;12.33;2;VALE5;0;2012-05-10 15:11:31.538-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.538-0300;null
D;012350;00029;1;null;4500.0;2;null;12.4;1;VALE5;0;2012-05-10 15:11:31.538-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.538-0300;null
D;012351;00030;1;null;1100.0;2;null;23.45;1;PETR3;0;2012-05-10 15:11:31.539-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.539-0300;null
D;012345;00031;1;null;1000.0;2;null;25.0;1;PDGR3;0;2012-05-10 15:11:31.539-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.539-0300;null
D;ABCDE;00032;1;null;500.0;2;null;34.23;2;PDGR3;0;2012-05-10 15:11:31.540-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.540-0300;null
D;ABCDE;00033;1;null;500.0;2;null;34.23;2;PDGR3;0;2012-05-10 15:11:31.540-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.540-0300;null
D;012345;00034;1;null;100.0;2;null;21.34;1;RSID3;0;2012-05-10 15:11:31.541-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.541-0300;null
D;012346;00035;1;null;300.0;2;null;32.12;1;RSID3;0;2012-05-10 15:11:31.541-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.542-0300;null
D;012347;00036;1;null;500.0;2;null;32.12;1;BBDC4;0;2012-05-10 15:11:31.542-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.542-0300;null
D;012348;00037;1;null;500.0;2;null;32.15;2;PETR4;0;2012-05-10 15:11:31.543-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.543-0300;null
D;012349;00038;1;null;100.0;2;null;12.33;2;VALE5;0;2012-05-10 15:11:31.543-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.543-0300;null
D;012350;00039;1;null;4500.0;2;null;12.4;1;VALE5;0;2012-05-10 15:11:31.544-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.544-0300;null
D;012351;00040;1;null;1100.0;2;null;23.45;2;PETR3;0;2012-05-10 15:11:31.544-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.544-0300;null
D;012345;00041;1;null;1000.0;2;null;25.0;2;PDGR3;0;2012-05-10 15:11:31.545-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.545-0300;null
D;ABCDE;00042;1;null;500.0;2;null;34.23;2;PDGR3;0;2012-05-10 15:11:31.545-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.545-0300;null
D;ABCDE;00043;1;null;500.0;2;null;34.23;1;PDGR3;0;2012-05-10 15:11:31.546-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.546-0300;null
D;012345;00044;1;null;100.0;2;null;21.34;2;RSID3;0;2012-05-10 15:11:31.546-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.547-0300;null
D;012346;00045;1;null;300.0;2;null;32.12;1;RSID3;0;2012-05-10 15:11:31.547-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.547-0300;null
D;012347;00046;1;null;500.0;2;null;32.12;1;BBDC4;0;2012-05-10 15:11:31.551-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.552-0300;null
D;012348;00047;1;null;500.0;2;null;32.15;2;GOLL4;0;2012-05-10 15:11:31.552-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.552-0300;null
D;012349;00048;1;null;100.0;2;null;12.33;2;TAMM4;0;2012-05-10 15:11:31.552-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.553-0300;null
D;012350;00049;1;null;4500.0;2;null;12.4;1;VALE3;0;2012-05-10 15:11:31.553-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.553-0300;null
D;012351;00050;1;null;1100.0;2;null;23.45;2;VALE5;0;2012-05-10 15:11:31.554-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.554-0300;null
D;012345;00051;1;null;1000.0;2;null;25.0;2;ELET3;0;2012-05-10 15:11:31.554-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.555-0300;null
D;ABCDE;00052;1;null;500.0;2;null;34.23;2;TNLP4;0;2012-05-10 15:11:31.555-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.556-0300;null
D;ABCDE;00053;1;null;500.0;2;null;34.23;1;PETR4;0;2012-05-10 15:11:31.556-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.556-0300;null
D;012345;00054;1;null;1000.0;2;null;21.34;2;VALE5;0;2012-05-10 15:11:31.556-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.557-0300;null
D;012346;00055;1;null;500.0;2;null;32.12;1;VALE5;0;2012-05-10 15:11:31.557-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.557-0300;null
D;012347;00056;1;null;500.0;2;null;32.12;1;PETR3;0;2012-05-10 15:11:31.557-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.558-0300;null
D;012348;00057;1;null;100.0;2;null;32.15;1;PDGR3;0;2012-05-10 15:11:31.558-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.559-0300;null
D;012349;00058;1;null;300.0;2;null;12.33;2;PDGR3;0;2012-05-10 15:11:31.559-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.559-0300;null
D;012345;00059;1;null;500.0;2;null;25.0;2;PDGR3;0;2012-05-10 15:11:31.559-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.560-0300;null
D;ABCDE;00060;1;null;500.0;2;null;34.23;1;RSID3;0;2012-05-10 15:11:31.560-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.560-0300;null
D;ABCDE;00061;1;null;100.0;2;null;34.23;2;RSID3;0;2012-05-10 15:11:31.561-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.561-0300;null
D;012345;00062;1;null;4500.0;2;null;21.34;1;BBDC4;0;2012-05-10 15:11:31.561-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.561-0300;null
D;012346;00063;1;null;1100.0;2;null;32.12;1;PETR4;0;2012-05-10 15:11:31.569-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.569-0300;null
D;012347;00064;1;null;1000.0;2;null;32.12;2;VALE5;0;2012-05-10 15:11:31.570-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.570-0300;null
D;012348;00065;1;null;500.0;2;null;32.15;2;VALE5;0;2012-05-10 15:11:31.570-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.570-0300;null
D;012349;00066;1;null;500.0;2;null;12.33;1;PETR3;0;2012-05-10 15:11:31.570-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.571-0300;null
D;012350;00067;1;null;100.0;2;null;12.4;2;PDGR3;0;2012-05-10 15:11:31.571-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.576-0300;null
D;012351;00068;1;null;300.0;2;null;23.45;2;PDGR3;0;2012-05-10 15:11:31.576-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.576-0300;null
D;012345;00069;1;null;500.0;2;null;25.0;2;PDGR3;0;2012-05-10 15:11:31.577-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.577-0300;null
D;ABCDE;00070;1;null;500.0;2;null;34.23;1;RSID3;0;2012-05-10 15:11:31.577-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.577-0300;null
D;ABCDE;00071;1;null;1000.0;2;null;34.23;1;RSID3;0;2012-05-10 15:11:31.578-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.578-0300;null
D;012345;00072;1;null;500.0;2;null;21.34;2;BBDC4;0;2012-05-10 15:11:31.578-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.579-0300;null
D;012345;00073;1;null;500.0;2;null;25.0;2;GOLL4;0;2012-05-10 15:11:31.580-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.580-0300;null
D;ABCDE;00074;1;null;100.0;2;null;34.23;1;TAMM4;0;2012-05-10 15:11:31.581-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.581-0300;null
D;ABCDE;00075;1;null;300.0;2;null;34.23;1;VALE3;0;2012-05-10 15:11:31.581-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.581-0300;null
D;012345;00076;1;null;500.0;2;null;21.34;2;VALE5;0;2012-05-10 15:11:31.582-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.582-0300;null
D;012346;00077;1;null;500.0;2;null;32.12;2;ELET3;0;2012-05-10 15:11:31.582-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.582-0300;null
D;012347;00078;1;null;100.0;2;null;32.12;1;TNLP4;0;2012-05-10 15:11:31.583-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.583-0300;null
D;012348;00079;1;null;4500.0;2;null;32.15;2;PETR4;0;2012-05-10 15:11:31.583-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.583-0300;null
D;012349;00080;1;null;1100.0;2;null;12.33;2;VALE5;0;2012-05-10 15:11:31.584-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.584-0300;null
D;012350;00081;1;null;1000.0;2;null;12.4;2;VALE5;0;2012-05-10 15:11:31.584-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.584-0300;null
D;012345;00082;1;null;500.0;2;null;25.0;1;PETR3;0;2012-05-10 15:11:31.585-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.585-0300;null
D;ABCDE;00083;1;null;500.0;2;null;34.23;2;PDGR3;0;2012-05-10 15:11:31.585-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.585-0300;null
D;ABCDE;00084;1;null;100.0;2;null;34.23;1;PDGR3;0;2012-05-10 15:11:31.585-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.586-0300;null
D;012345;00085;1;null;300.0;2;null;21.34;1;PDGR3;0;2012-05-10 15:11:31.586-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.586-0300;null
D;012346;00086;1;null;500.0;2;null;32.12;1;RSID3;0;2012-05-10 15:11:31.586-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.587-0300;null
D;012347;00087;1;null;500.0;2;null;32.12;2;RSID3;0;2012-05-10 15:11:31.587-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.587-0300;null
D;012348;00088;1;null;100.0;2;null;32.15;2;BBDC4;0;2012-05-10 15:11:31.587-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.588-0300;null
D;012349;00089;1;null;4500.0;2;null;12.33;1;PETR4;0;2012-05-10 15:11:31.588-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.588-0300;null
D;012350;00090;1;null;1100.0;2;null;12.4;2;VALE5;0;2012-05-10 15:11:31.588-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.589-0300;null
D;012351;00091;1;null;1000.0;2;null;23.45;2;VALE5;0;2012-05-10 15:11:31.589-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.590-0300;null
D;012345;00092;1;null;500.0;2;null;25.0;2;PETR3;0;2012-05-10 15:11:31.591-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.591-0300;null
D;ABCDE;00093;1;null;500.0;2;null;34.23;1;PDGR3;0;2012-05-10 15:11:31.591-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.591-0300;null
D;ABCDE;00094;1;null;100.0;2;null;34.23;2;PDGR3;0;2012-05-10 15:11:31.591-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.592-0300;null
D;012345;00095;1;null;300.0;2;null;21.34;1;PDGR3;0;2012-05-10 15:11:31.592-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.592-0300;null
D;012346;00096;1;null;500.0;2;null;32.12;1;RSID3;0;2012-05-10 15:11:31.592-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.593-0300;null
D;012347;00097;1;null;500.0;2;null;32.12;1;RSID3;0;2012-05-10 15:11:31.593-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.593-0300;null
D;012348;00098;1;null;100.0;2;null;32.15;2;BBDC4;0;2012-05-10 15:11:31.593-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.594-0300;null
D;012345;00099;1;null;4500.0;2;null;25.0;2;GOLL4;0;2012-05-10 15:11:31.594-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.594-0300;null
D;ABCDE;00100;1;null;1100.0;2;null;34.23;1;TAMM4;0;2012-05-10 15:11:31.594-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.594-0300;null
D;ABCDE;00101;1;null;1000.0;2;null;34.23;2;VALE3;0;2012-05-10 15:11:31.595-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.595-0300;null
D;012345;00102;1;null;500.0;2;null;21.34;2;VALE5;0;2012-05-10 15:11:31.595-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.595-0300;null
D;012346;00103;1;null;500.0;2;null;32.12;2;ELET3;0;2012-05-10 15:11:31.596-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.596-0300;null
D;012347;00104;1;null;100.0;2;null;32.12;1;TNLP4;0;2012-05-10 15:11:31.596-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 15:11:31.596-0300;null
